,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
924,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,December,4.0,18317,5.0,5.0,9.0,16.0
985,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,January,9.0,19412,4.0,5.0,16.0,10.0
986,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,February,16.0,19412,9.0,4.0,10.0,8.0
987,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,March,10.0,19412,16.0,9.0,8.0,16.0
988,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,April,8.0,19412,10.0,16.0,16.0,6.0
989,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,May,16.0,19412,8.0,10.0,6.0,5.0
990,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,June,6.0,19412,16.0,8.0,5.0,12.0
991,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,August,5.0,19412,6.0,16.0,12.0,11.0
992,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,September,12.0,19412,5.0,6.0,11.0,11.0
993,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,November,11.0,19412,12.0,5.0,11.0,8.0
994,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,December,11.0,19412,11.0,12.0,8.0,10.0
995,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,January,8.0,19412,11.0,11.0,10.0,5.0
996,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,February,10.0,19412,8.0,11.0,5.0,8.0
997,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,March,5.0,19412,10.0,8.0,8.0,8.0
998,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,May,8.0,19412,5.0,10.0,8.0,8.0
999,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,June,8.0,19412,8.0,5.0,8.0,5.0
1000,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,September,8.0,19412,8.0,8.0,5.0,23.0
1001,USA,Afghanistan,177.0,125.0,51.0,217.0,2017.0,December,5.0,19412,8.0,8.0,23.0,20.0
1050,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,January,23.0,5235,5.0,8.0,20.0,10.0
1051,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,February,20.0,5235,23.0,5.0,10.0,19.0
1052,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,March,10.0,5235,20.0,23.0,19.0,20.0
1053,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,April,19.0,5235,10.0,20.0,20.0,15.0
1054,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,May,20.0,5235,19.0,10.0,15.0,11.0
1055,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,June,15.0,5235,20.0,19.0,11.0,22.0
1056,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,July,11.0,5235,15.0,20.0,22.0,17.0
1057,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,September,22.0,5235,11.0,15.0,17.0,29.0
1058,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,October,17.0,5235,22.0,11.0,29.0,17.0
1059,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,November,29.0,5235,17.0,22.0,17.0,12.0
1060,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,December,17.0,5235,29.0,17.0,12.0,13.0
1061,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,January,12.0,5235,17.0,29.0,13.0,12.0
1062,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,February,13.0,5235,12.0,17.0,12.0,16.0
1063,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,March,12.0,5235,13.0,12.0,16.0,10.0
1064,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,April,16.0,5235,12.0,13.0,10.0,3.0
1065,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,May,10.0,5235,16.0,12.0,3.0,6.0
1066,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,June,3.0,5235,10.0,16.0,6.0,9.0
1067,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,July,6.0,5235,3.0,10.0,9.0,12.0
1068,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,August,9.0,5235,6.0,3.0,12.0,14.0
1069,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,September,12.0,5235,9.0,6.0,14.0,8.0
1070,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,October,14.0,5235,12.0,9.0,8.0,10.0
1071,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,November,8.0,5235,14.0,12.0,10.0,24.0
1072,USA,Afghanistan,443.0,333.0,82.0,523.0,2000.0,December,10.0,5235,8.0,14.0,24.0,17.0
1121,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,January,24.0,5308,10.0,8.0,17.0,30.0
1122,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,February,17.0,5308,24.0,10.0,30.0,22.0
1123,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,March,30.0,5308,17.0,24.0,22.0,19.0
1124,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,April,22.0,5308,30.0,17.0,19.0,34.0
1125,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,May,19.0,5308,22.0,30.0,34.0,27.0
1126,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,June,34.0,5308,19.0,22.0,27.0,18.0
1127,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,July,27.0,5308,34.0,19.0,18.0,27.0
1128,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,August,18.0,5308,27.0,34.0,27.0,26.0
1129,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,September,27.0,5308,18.0,27.0,26.0,32.0
1130,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,October,26.0,5308,27.0,18.0,32.0,20.0
1131,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,November,32.0,5308,26.0,27.0,20.0,8.0
1132,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,December,20.0,5308,32.0,26.0,8.0,14.0
1133,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,January,8.0,5308,20.0,32.0,14.0,14.0
1134,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,February,14.0,5308,8.0,20.0,14.0,14.0
1135,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,March,14.0,5308,14.0,8.0,14.0,19.0
1136,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,April,14.0,5308,14.0,14.0,19.0,18.0
1137,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,May,19.0,5308,14.0,14.0,18.0,8.0
1138,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,June,18.0,5308,19.0,14.0,8.0,12.0
1139,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,July,8.0,5308,18.0,19.0,12.0,15.0
1140,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,August,12.0,5308,8.0,18.0,15.0,12.0
1141,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,September,15.0,5308,12.0,8.0,12.0,15.0
1142,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,October,12.0,5308,15.0,12.0,15.0,14.0
1143,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,November,15.0,5308,12.0,15.0,14.0,16.0
1144,USA,Afghanistan,499.0,341.0,70.0,521.0,2001.0,December,14.0,5308,15.0,12.0,16.0,11.0
1193,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,January,16.0,908,14.0,15.0,11.0,10.0
1194,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,March,11.0,908,16.0,14.0,10.0,8.0
1195,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,May,10.0,908,11.0,16.0,8.0,9.0
1196,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,December,8.0,908,10.0,11.0,9.0,12.0
1197,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,January,9.0,908,8.0,10.0,12.0,5.0
1198,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,February,12.0,908,9.0,8.0,5.0,4.0
1199,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,March,5.0,908,12.0,9.0,4.0,11.0
1200,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,April,4.0,908,5.0,12.0,11.0,3.0
1201,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,May,11.0,908,4.0,5.0,3.0,3.0
1202,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,June,3.0,908,11.0,4.0,3.0,5.0
1203,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,July,3.0,908,3.0,11.0,5.0,4.0
1204,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,August,5.0,908,3.0,3.0,4.0,3.0
1205,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,September,4.0,908,5.0,3.0,3.0,7.0
1206,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,October,3.0,908,4.0,5.0,7.0,7.0
1207,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,November,7.0,908,3.0,4.0,7.0,5.0
1208,USA,Afghanistan,380.0,197.0,129.0,434.0,2002.0,December,7.0,908,7.0,3.0,5.0,8.0
1257,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,May,5.0,714,7.0,7.0,8.0,3.0
1258,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,January,8.0,714,5.0,7.0,3.0,1.0
1259,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,February,3.0,714,8.0,5.0,1.0,8.0
1260,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,March,1.0,714,3.0,8.0,8.0,7.0
1261,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,April,8.0,714,1.0,3.0,7.0,3.0
1262,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,May,7.0,714,8.0,1.0,3.0,5.0
1263,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,June,3.0,714,7.0,8.0,5.0,2.0
1264,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,July,5.0,714,3.0,7.0,2.0,3.0
1265,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,August,2.0,714,5.0,3.0,3.0,6.0
1266,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,September,3.0,714,2.0,5.0,6.0,5.0
1267,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,October,6.0,714,3.0,2.0,5.0,1.0
1268,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,November,5.0,714,6.0,3.0,1.0,1.0
1269,USA,Afghanistan,190.0,88.0,80.0,271.0,2003.0,December,1.0,714,5.0,6.0,1.0,1.0
1318,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,January,1.0,1089,1.0,5.0,1.0,7.0
1319,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,February,1.0,1089,1.0,1.0,7.0,4.0
1320,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,March,7.0,1089,1.0,1.0,4.0,2.0
1321,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,April,4.0,1089,7.0,1.0,2.0,4.0
1322,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,May,2.0,1089,4.0,7.0,4.0,2.0
1323,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,June,4.0,1089,2.0,4.0,2.0,2.0
1324,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,July,2.0,1089,4.0,2.0,2.0,6.0
1325,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,August,2.0,1089,2.0,4.0,6.0,5.0
1326,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,September,6.0,1089,2.0,2.0,5.0,4.0
1327,USA,Afghanistan,72.0,84.0,56.0,226.0,2004.0,October,5.0,1089,6.0,2.0,4.0,1.0
